unique_entity_id,blank_deprecated,entity_eft_indicator,cage_code,dodaac,sam_extract_code,purpose_of_registration,initial_registration_date,registration_expiration_date,last_update_date,activation_date,legal_business_name,dba_name,entity_division_name,entity_division_number,physical_address_line_1,physical_address_line_2,physical_address_city,physical_address_province_or_state,physical_address_zip_postal_code,physical_address_zip_code_4,physical_address_country_code,physical_address_congressional_district,dnb_open_data_flag,entity_start_date,fiscal_year_end_close_date,entity_url,entity_structure,state_of_incorporation,country_of_incorporation,business_type_counter,bus_type_string,primary_naics,naics_code_counter,naics_code_string,psc_code_counter,psc_code_string,credit_card_usage,correspondence_flag,mailing_address_line_1,mailing_address_line_2,mailing_address_city,mailing_address_zip_postal_code,mailing_address_zip_code_4,mailing_address_country,mailing_address_state_or_province,govt_bus_poc_first_name,govt_bus_poc_middle_initial,govt_bus_poc_last_name,govt_bus_poc_title,govt_bus_poc_st_add_1,govt_bus_poc_st_add_2,govt_bus_poc_city,govt_bus_poc_zip_postal_code,govt_bus_poc_zip_code_4,govt_bus_poc_country_code,govt_bus_poc_state_or_province,alt_govt_bus_poc_first_name,alt_govt_bus_poc_middle_initial,alt_govt_bus_poc_last_name,alt_govt_bus_poc_title,alt_govt_bus_poc_st_add_1,alt_govt_bus_poc_st_add_2,alt_govt_bus_poc_city,alt_govt_bus_poc_zip_postal_code,alt_govt_bus_poc_zip_code_4,alt_govt_bus_poc_country_code,alt_govt_bus_poc_state_or_province,past_perf_poc_first_name,past_perf_poc_middle_initial,past_perf_poc_last_name,past_perf_poc_title,past_perf_poc_st_add_1,past_perf_poc_st_add_2,past_perf_poc_city,past_perf_poc_zip_postal_code,past_perf_poc_zip_code_4,past_perf_poc_country_code,past_perf_poc_state_or_province,alt_past_perf_poc_first_name,alt_past_perf_poc_middle_initial,alt_past_perf_poc_last_name,alt_past_perf_poc_title,alt_past_perf_poc_st_add_1,alt_past_perf_poc_st_add_2,alt_past_perf_poc_city,alt_past_perf_poc_zip_postal_code,alt_past_perf_poc_zip_code_4,alt_past_perf_poc_country_code,alt_past_perf_poc_state_or_province,elec_bus_poc_first_name,elec_bus_poc_middle_initial,elec_bus_poc_last_name,elec_bus_poc_title,elec_bus_poc_st_add_1,elec_bus_poc_st_add_2,elec_bus_poc_city,elec_bus_poc_zip_postal_code,elec_bus_poc_zip_code_4,elec_bus_poc_country_code,elec_bus_poc_state_or_province,alt_elec_poc_bus_poc_first_name,alt_elec_poc_bus_poc_middle_initial,alt_elec_poc_bus_poc_last_name,alt_elec_poc_bus_poc_title,alt_elec_poc_bus_st_add_1,alt_elec_poc_bus_st_add_2,alt_elec_poc_bus_city,alt_elec_poc_bus_zip_postal_code,alt_elec_poc_bus_zip_code_4,alt_elec_poc_bus_country_code,alt_elec_poc_bus_state_or_province,naics_exception_counter,naics_exception_string,debt_subject_to_offset_flag,exclusion_status_flag,sba_business_types_counter,sba_business_types_string,no_public_display_flag,disaster_response_counter,disaster_response_string,entity_evs_source
,C116E6T5MGD6,,1246,8P3T6,,A,Z2,2002-04-24,2025-10-03,2024-10-08,2024-10-08,MARZEN GROUP LLC,,CORPORATE HEADQUARTERS,01,24 RAILROAD SQ,,NASHUA,NH,03064,2278,USA,02,,1997-07-29,1231,http://www.marzen.com,2K,DE,USA,0002,2X~LJ,334111,0005,334111Y~541511Y~541512Y~541715E~811210Y,0006,7A20~7B21~B541~B544~DA10~DJ01,Y,,24 RAILROAD SQ,CORPORATE,NASHUA,03064,2278,USA,NH,ROBERT,P.,BLAISDELL,OWNER,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,CHARLES (DOUG),D.,MORRIS,OWNER,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,TYLER,S.,ALLEN,CONTRACT MGR,24 RAILROAD SQUARE,CONTRACTS,NASHUA,03064,,USA,NH,CHARLES (DOUG),D.,MORRIS,OWNER,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,CHARLES (DOUG),D.,MORRIS,OWNER/CHIEF ARCHITECT,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,ROBERT,P.,BLAISDELL,OWNER,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,0001,541715YYYY,N,,0000,,,0000,,E&Y
,C116E6T5MGD6,,,1N5V9,,A,Z2,2002-04-24,2025-10-03,2024-10-08,2024-10-08,MARZEN GROUP LLC,,CORPORATE HEADQUARTERS,01,24 RAILROAD SQ,,NASHUA,NH,03064,2278,USA,02,,1997-07-29,1231,http://www.marzen.com,2K,DE,USA,0002,2X~LJ,334111,0005,334111Y~541511Y~541512Y~541715E~811210Y,0006,7A20~7B21~B541~B544~DA10~DJ01,Y,,24 RAILROAD SQ,CORPORATE,NASHUA,03064,2278,USA,NH,ROBERT,P.,BLAISDELL,OWNER,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,CHARLES (DOUG),D.,MORRIS,OWNER,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,TYLER,S.,ALLEN,CONTRACT MGR,24 RAILROAD SQUARE,CONTRACTS,NASHUA,03064,,USA,NH,CHARLES (DOUG),D.,MORRIS,OWNER,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,CHARLES (DOUG),D.,MORRIS,OWNER/CHIEF ARCHITECT,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,ROBERT,P.,BLAISDELL,OWNER,24 RAILROAD SQUARE,CORPORATE,NASHUA,03064,2278,USA,NH,0001,541715YYYY,N,,0000,,,0000,,E&Y
,C116Q6WVBQM6,,,3VZA7,,A,Z2,2004-05-27,2025-04-02,2024-04-04,2024-04-04,CIUDAD SOIL AND WATER CONSERVATION DISTRICT,,,,100 SUN AVE NE STE 160,,ALBUQUERQUE,NM,87109,4674,USA,01,,1944-02-28,0630,,2A,,,0004,12~C7~C8~ZR,924120,0002,813312N~924120N,0000,,N,,PO BOX 93463,,ALBUQUERQUE,87199,,USA,NM,STEVE,,GLASS,BOARD CHAIRMAN,100 SUN AVENUE NE,SUITE 160,ALBUQUERQUE,87109,4674,USA,NM,,,,,,,,,,,,ASTRID,,HUEGLIN,FISCAL COORDINATOR,"100 SUN AVE. NE, SUITE 160",,ALBUQUERQUE,87109,,USA,NM,,,,,,,,,,,,STEVE,,GLASS,BOARD CHAIRMAN,100 SUN AVENUE NE,SUITE 160,ALBUQUERQUE,87109,4674,USA,NM,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C116TTL4LPF5,,,6UDJ2,,A,Z2,2013-01-24,2025-12-17,2024-12-19,2024-12-19,"HOME PERFORMANCE COALITION, INC",,,,651 HOLIDAY DR,,PITTSBURGH,PA,15220,2740,USA,17,,2010-03-01,1231,WWW.HOMEPERFORMANCE.ORG,8H,DC,USA,0001,A8,611710,0002,611710N~923110N,0000,,Y,,651 HOLIDAY DRIVE,SUITE 400,PITTSBURGH,15220,,USA,PA,GYPSY,S.,MATLAK,MS.,651 HOLIDAY DRIVE,PLAZA 5 SUITE 400,PITTSBURGH,15220,,USA,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANTHONY,,NATALE,MR.,651 HOLIDAY DRIVE,PLAZA 5 SUITE 400,PITTSBURGH,15220,,USA,PA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C117DEBDQFM1,,,0F9M3,,A,Z2,2001-07-10,2025-10-24,2024-10-28,2024-10-28,"DANKER ROOFING & SIDING, INC.",DANKER ROOFING,,,8521 E US HIGHWAY 24,,MANHATTAN,KS,66502,8664,USA,01,,1969-10-01,1231,www.dankerroofing.com,2L,KS,USA,0001,2X,238160,0001,238160Y,0000,,N,,8521 E US HWY 24,,MANHATTAN,66502,8664,USA,KS,CINDY,,WOOD,,8521 E HWY 24,,MANHATTAN,66502,,USA,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CINDY,,WOOD,,8521 E. HIGHWAY 24,,MANHATTAN,66502,8664,USA,KS,DALLAS,,LITTLE,,8521 E. HIGHWAY 24,,MANHATTAN,66502,8664,USA,KS,0000,,N,,0000,,,0000,,E&Y
,C117W2NX6Y85,,,829H1,,A,Z2,2018-02-27,2025-08-21,2024-08-23,2024-08-23,THERAPATH PARTNERS LLC,,,,1111 S. FREEPORT PARKWAY STE 142,,COPPELL,TX,75019,4435,USA,24,,2018-01-24,1231,,2L,NY,USA,0002,2X~LJ,621511,0001,621511Y,0000,,N,,1111 S. FREEPORT PARKWAY STE 142,,COPPELL,75019,4435,USA,TX,GIA,,CONGER,"MANAGER OF LABORATORY, LICENSING, & PROVIDER ENROL",1111 S. FREEPORT PARKWAY,,COPPELL,75019,4435,USA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICHELLE,,RUELAS,"DIRECTOR, RCM",1111 S. FREEPORT PARKWAY,,COPPELL,75019,4435,USA,TX,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C118C4V35RJ7,,,6WET8,,A,Z2,2013-05-15,2026-01-22,2025-01-24,2025-01-24,BOROUGH OF LIBERTY,,BOROUGH OF LIBERTY,,2921 LIBERTY WAY,,MCKEESPORT,PA,15133,2717,USA,12,,1912-09-12,1231,,2A,,,0002,12~C6,921190,0001,921190N,0000,,N,,2921 LIBERTY WAY,,MC KEESPORT,15133,,USA,PA,RACHAEL,,WALTONBAUGH,SECRETARY,2921 LIBERTY WAY,,MCKEESPORT,15133,,USA,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RACHAEL,,WALTONBAUGH,SECRETARY,2921 LIBERTY WAY,,MCKEESPORT,15133,,USA,PA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C118LNERK4G5,,,0RY28,,A,Z2,2001-07-23,2025-04-01,2024-04-02,2024-04-02,INDUSTRIAL FORGE INC,,,,1725 US HIGHWAY 1 S,,ALMA,GA,31510,4612,USA,01,,1976-01-01,1031,http://www.industrialforgeinc.com,2L,FL,USA,0002,2X~MF,332722,0001,332722Y,0004,5305~5306~5307~5310,Y,,1725 US HWY 1 SOUTH,,ALMA,31510,4612,USA,GA,KIM,,MURRAY,OFFICE MANAGER,1725 US HIGHWAY 1 SOUTH,,ALMA,31510,,USA,GA,KIM,,MURRAY,,1725 US HIGHWAY 1 SOUTH,,ALMA,31510,,USA,GA,EDWARD,,MURRAY,,1725 US HIGHWAY 1 SOUTH,,ALMA,31510,,USA,GA,FRED,,OTT,,1725 US HIGHWAY 1 SOUTH,,ALMA,31510,,USA,GA,KIM,,MURRAY,OFFICE MANAGER,1725 US HIGHWAY 1 SOUTH,,ALMA,31510,,USA,GA,TED,,MURRAY,,1725 US HIGHWAY 1 SOUTH,,ALMA,31510,,USA,GA,0000,,N,,0000,,,0000,,E&Y
,C119LGLHAEN9,,,7H3E1,,A,Z1,2015-08-17,2025-12-02,2024-12-05,2024-12-03,"FRIENDS OF THE WALTHAM FAMILY SCHOOL, INC.",,,,510 MOODY ST,,WALTHAM,MA,02453,0518,USA,05,,2013-05-20,0630,,8H,MA,USA,0001,A8,,0000,,0000,,Y,,510 MOODY ST.,,WALTHAM,02453,0518,USA,MA,DAVID,,KING,,510 MOODY STREET,,WALTHAM,02453,0518,USA,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAVID,,KING,,510 MOODY STREET,,WALTHAM,02453,0518,USA,MA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C11AB3DFZ3W6,,,0Z3K7,,E,Z2,1998-01-20,2024-11-19,2024-11-19,2023-11-22,"DOMINION ELECTRIC SUPPLY COMPANY OF WASHINGTON, LLC",,,,22 K STREET NORTHEAST,,WASHINGTON,DC,20002,4217,USA,98,,2002-12-12,1231,,ZZ,DC,USA,0002,2X~LJ,423610,0004,331491Y~335999Y~423610Y~423690Y,0013,5925~5930~5935~5940~5970~5975~5999~6110~6145~6150~6210~6240~6250,Y,,22 K STREET NE,,WASHINGTON,20002,4276,USA,DC,GERALD,E,JACKSON,CEO,22 K STREET NE,,WASHINGTON,20002,4217,USA,DC,TERRENCE,,REID,COUNTER SALES,22 K STREET NE,,WASHINGTON,20002,4217,USA,DC,GERALD,,JACKSON,CEO,22 K STREET NE,,WASHINGTON,20002,4217,USA,DC,ANGELA,,LEACH,OFFICE MANAGER,22 K STREET NE,,WASHINGTON,20002,4276,USA,DC,GERALD,E,JACKSON,CEO,22 K STREET NE,,WASHINGTON,20002,4217,USA,DC,ANGELA,P,LEACH,OFFICE MANAGER,22 K ST NE,,WASHINGTON,20002,4217,USA,DC,0000,,N,,0000,,,0000,,E&Y
,C11AMNZVCBK7,,,3RJG8,,A,Z2,2004-02-24,2025-08-27,2024-11-07,2024-08-29,THE SHERWIN-WILLIAMS COMPANY,,,,900 FERRIS AVE,,WAXAHACHIE,TX,75165,2586,USA,06,,1866-01-01,1231,,2L,OH,USA,0002,2X~MF,444120,0002,325510N~444120N,0001,8010,Y,,101 PROSPECT AVE 1710M,TAG NATIONAL ACCOUNTS-GSA,CLEVELAND,44115,1093,USA,OH,JOHN,,RYBICKI,,101 PROSPECT AVE W,,CLEVELAND,44115,1093,USA,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LILY,,CROW,,101 PROSPECT AVE W,,CLEVELAND,44115,1093,USA,OH,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C11AVJC35C67,,,4EZC0,,A,Z2,2006-06-26,2025-11-24,2024-11-26,2024-11-26,"HARRIS TECHNOLOGIES, LLC",HARRIS TECHNOLOGIES LLC,,,22099 THREE NOTCH RD STE 115,,LEXINGTON PARK,MD,20653,5533,USA,05,,2003-07-10,1231,www.harristechllc.com,2K,GA,USA,0005,23~27~2X~LJ~OY,541330,0003,541330E~541519E~541690Y,0003,AC11~AC14~AC15,N,,"1750 POWDER SPRINGS RD, SUITE 190 PMB 324",,MARIETTA,30064,,USA,GA,JAMES,W,HARRIS,,"1750 POWDER SPRINGS RD, SUITE 190 PMB 324",,MARIETTA,30064,,USA,GA,ARTISTEE,,HARRIS,,"1750 POWDER SPRINGS RD, SUITE 190 PMB 324",,MARIETTA,30064,,USA,GA,ARTISTEE,,HARRIS,,"1750 POWDER SPRINGS RD, SUITE 190 PMB 324",,MARIETTA,30064,1966,USA,GA,ARTISTEE,,HARRIS,,"1750 POWDER SPRINGS RD, SUITE 190 PMB 324",,MARIETTA,30064,,USA,GA,JAMES,W,HARRIS,,"1750 POWDER SPRINGS RD, SUITE 190 PMB 324",,MARIETTA,30064,,USA,GA,ARTISTEE,,HARRIS,,"1750 POWDER SPRINGS RD, SUITE 190 PMB 324",,MARIETTA,30064,,USA,GA,0002,541330YYYY~541519YY  ,N,,0000,,,0000,,E&Y
,C11BPGTFG8D9,,,AYNXN,,E,Z2,2021-12-25,2024-09-07,2024-09-07,2023-09-08,WINTER WAY AB,,,,TOMTEBERGSVAGEN 30,,LERUM,,443 38,,SWE,,,2017-07-13,0630,https://www.winterway.eu,X6,,SWE,0001,2X,541511,0001,541511N,0000,,N,,TOMTEBERGSVAGEN 30,,LERUM,443 38,,SWE,VASTRA GOTALAND,HENRIK,,NORMAN,,TOMTEBERGSVAGEN 30,,LERUM,44338,,SWE,VASTRA GOTALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HENRIK,,NORMAN,,TOMTEBERGSVAGEN 30,,LERUM,44338,,SWE,VASTRA GOTALAND,,,,,,,,,,,,0000,,,,0000,,,0000,,E&Y
,C11BRT1LKNX7,,,3TNT6,,A,Z2,2004-04-05,2025-12-27,2024-12-31,2024-12-31,DIRECT MEDICAL SUPPLIES LLC,DIRECT MEDICAL SUPPLIES LLC,"DIRECT MEDICAL SUPPLIES, LLC",,7285 WINCHESTER RD,STE 104,MEMPHIS,TN,38125,2163,USA,09,,1999-11-01,1231,http://directmedicalofamerica.com,2L,TN,USA,0006,23~27~2X~HQ~LJ~OY,423450,0003,423450Y~423490Y~423990Y,0006,6515~6525~6532~6545~6550~6650,Y,,"7285 WINCHESTER RD, SUITE 104",SUITE 104,MEMPHIS,38125,2163,USA,TN,ROBERT,E,WILLIAMS,GENERAL MANAGER,7285 WINCHESTER RD,SUITE 104,MEMPHIS,38125,,USA,TN,ROBERT,E,WILLIAMS,GENERAL MANAGER,7285 WINCHESTER RD,SUITE 104,MEMPHIS,38125,,USA,TN,ROBERT,E,WILLIAMS,GENERAL MANAGER,7285 WINCHESTER RD,SUITE 104,MEMPHIS,38125,,USA,TN,ROBERT,E,WILLIAMS,GENERAL MANAGER,7285 WINCHESTER RD,SUITE 104,MEMPHIS,38125,,USA,TN,ROBERT,E,WILLIAMS,GENERAL MANAGER,7285 WINCHESTER RD,SUITE 104,MEMPHIS,38125,,USA,TN,ROBERT,E,WILLIAMS,GENERAL MANAGER,7285 WINCHESTER RD,SUITE 104,MEMPHIS,38125,,USA,TN,0000,,N,,0000,,,0001,ANY,E&Y
,C11CC7K9CGR7,,,6B2E0,,A,Z1,2011-03-07,2025-12-02,2024-12-05,2024-12-04,"HOGAR JUAN RUIZ VELEZ DE LA ASOCIACION DE JUBILADOS DE LA AEE, INC",,,,"CARR.176,KM.2.1 BARRIO CUPEY ALTO",,SAN JUAN,PR,00926,4122,USA,98,,1984-07-05,0630,,8H,PR,USA,0001,A8,,0000,,0000,,N,,PO BOX 366287,,SAN JUAN,00936,6287,USA,PR,ANA,,CORDERO,DIRECTOR OF FINANCE,US DEPARTMENT OF HOUSING & RURAL DEV. SAN JUAN OFFICE,,SAN JUAN,00918,1341,USA,PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACQUELINE,,MORALES,DIRECTOR OF FINANCE,PO BOX 366287,,SAN JUAN,00936,6287,USA,PR,REBECCA,,PAPACIOS,MANAGEMENT AGENT,PO BOX 366287,,SAN JUAN,00936,6287,USA,PR,0000,,N,,0000,,,0000,,E&Y
,C11CDBF54QK3,,,5ZJ15,,A,Z2,2010-04-29,2025-05-08,2024-05-11,2024-05-10,WESTLAKE HHG HOTEL DEVELOPMENT LP,,,116,30950 RUSSELL RANCH RD,,WESTLAKE VILLAGE,CA,91362,7365,USA,26,,2007-08-10,1231,,2K,TX,USA,0001,2X,721110,0001,721110Y,0001,V231,Y,,"105 DECKER COURT, STE 500",,IRVING,75062,2790,USA,TX,KEN,,PAINTER,,30950 RUSSELL RANCH RD,,WESTLAKE VILLAGE,91362,7365,USA,CA,MITCHELL,,CRESPI,,30950 RUSSELL RANCH RD,,WESTLAKE VILLAGE,91362,7365,USA,CA,,,,,,,,,,,,,,,,,,,,,,,YULY,,RIVERA,,105 DECKER COURT,SUITE 500,IRVING,75062,2790,USA,TX,PATRICIA,,SANTINI,,"105 DECKER COURT, STE 500",,IRVING,75062,2790,USA,TX,0000,,N,,0000,,,0000,,E&Y
,C11CNE9GRTT5,,,4LUC3,,A,Z2,2006-12-04,2025-03-01,2024-03-05,2024-03-05,CLARK COUNTY GOVERNMENT,,,,501 E COURT AVE,STE 159,JEFFERSONVILLE,IN,47130,4029,USA,09,,1801-01-01,1231,,2A,,,0002,12~C7,921190,0009,921110N~921120N~921130N~921140N~921190N~922110N~922120N~922190N~923120N,0000,,N,,501 E COURT AVE-ROOM 404,,JEFFERSONVILLE,47130,4029,USA,IN,PAMELA,,ARMSTRONG,,501 E. COURT AVE. ROOM 404,,JEFFERSONVILLE,47130,4029,USA,IN,JACK,,COFFMAN,,501 E. COURT AVE. ROOM 404,,JEFFERSONVILLE,47130,4029,USA,IN,,,,,,,,,,,,,,,,,,,,,,,PAMELA,,ARMSTRONG,,501 E. COURT AVE,ROOM 404,JEFFERSONVILLE,47130,4029,USA,IN,JACK,,COFFMAN,,501 E. COURT AVE.,,JEFFERSONVILLE,47130,4029,USA,IN,0000,,N,,0000,,,0000,,E&Y
,C11CQMDVNWF3,,,5WJA9,,A,Z1,2010-02-18,2025-03-05,2024-03-11,2024-03-08,MARION COUNTY AUDITOR,,,,200 E WASHINGTON ST STE 822,,INDIANAPOLIS,IN,46204,3316,USA,07,,1822-04-01,1231,,2A,,,0002,12~C7,,0000,,0000,,N,,200 E. WASHINGTON STREET,SUITE 801,INDIANAPOLIS,46204,3316,USA,IN,DEBORA,,HALL,,200 E. WASHINGTON ST.,SUITE 2222,INDIANAPOLIS,46204,,USA,IN,DOROTHY,,CONKLIN,,200 E. WASHINGTON ST.,SUITE 2222,INDIANAPOLIS,46204,,USA,IN,,,,,,,,,,,,,,,,,,,,,,,DEBORA,,HALL,,200 E. WASHINGTON ST.,SUITE 2222,INDIANAPOLIS,46204,,USA,IN,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C11CR8G26LG5,,,5R3Y5,,A,Z1,2009-10-08,2025-04-17,2024-04-22,2024-04-19,VILLAGE OF PATCHOGUE,,,,14 BAKER ST,,PATCHOGUE,NY,11772,3815,USA,02,,1893-12-31,0531,,2A,,,0003,12~C6~MG,,0000,,0000,,N,,PO BOX 719,,PATCHOGUE,11772,3815,USA,NY,LORI,,DEVLIN,,14 BAKER STREET,PO BOX 719,PATCHOGUE,11772,3815,USA,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOANNE,,RUGGIERO,,14 BAKER STREET,PO BOX 719,PATCHOGUE,11772,3815,USA,NY,JOANNE,,RUGGIERO,,14 BAKER STREET,PO BOX 719,PATCHOGUE,11772,3815,USA,NY,0000,,N,,0000,,,0000,,E&Y
,C11CSNQHCRQ6,,,6W5Q8,,A,Z2,2013-05-06,2026-01-22,2025-01-24,2025-01-24,"SOSLER'S GARDEN & FARM EQUIPMENT, INC",,,,2839 ROUTE 17M,,NEW HAMPTON,NY,10958,5019,USA,18,,1952-06-01,0531,www.soslers.com,2L,NY,USA,0001,2X,423820,0002,333112Y~423820Y,0000,,Y,,2839 ROUTE 17M,,NEW HAMPTON,10958,5019,USA,NY,RAYMOND,,SOSLER III,,2839 RT 17M,,NEW HAMPTON,10958,,USA,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYMOND,,SOSLER JR,,2839 RT 17M,,NEW HAMPTON,10958,,USA,NY,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C11CU28JD8B8,,,3EUM2,,A,Z1,2003-04-15,2025-06-27,2024-07-09,2024-07-01,CITY OF TEXAS CITY,,,,1801 9TH AVE N,,TEXAS CITY,TX,77590,5472,USA,14,,1911-01-01,0930,www.texascitytx.gov,2A,,,0003,12~C6~C8,,0000,,0000,,Y,,1801 9TH AVE N,PO BOX 2608,TEXAS CITY,77592,2608,USA,TX,TITILAYO,,SMITH,DIRECTOR OF COMMUNITY DEVELOPMENT & GRANTS ADM.,928 5TH AVE. N,,TEXAS CITY,77590,,USA,TX,CYNTHIA,,RUSHING,DIRECTOR OF FINANCE,1801 9TH AVENUE NORTH,,TEXAS CITY,77590,,USA,TX,CYNTHIA,,RUSHING,DIRECTOR OF FINANCE,928 5TH AVE. N,,TEXAS CITY,77590,,USA,TX,,,,,,,,,,,,CYNTHIA,,RUSHING,DIRECTOR OF FINANCE,PO BOX 2608,,TEXAS CITY,77592,2608,USA,TX,TITILAYO,,SMITH,DIRECTOR OF COMMUNITY DEVELOPMENT & GRANTS ADM.,928 5TH AVE. N,,TEXAS CITY,77590,,USA,TX,0000,,N,,0000,,,0000,,E&Y
,C11CVZMFEQ65,,,076G6,,A,Z2,2001-05-19,2025-05-01,2024-05-03,2024-05-03,TRUTRON CORP,,,,274 EXECUTIVE DR,,TROY,MI,48083,4530,USA,11,,1967-01-01,1231,http://www.trutron.com,2L,MI,USA,0004,2X~8W~A2~MF,332710,0003,332710Y~333514Y~336412Y,0000,,N,,274 EXECUTIVE DR,,TROY,48083,4350,USA,MI,LISA,,KINGSLEY,MS,274 EXECUTIVE DRIVE,,TROY,48083,4530,USA,MI,RON,,DOBREFF,,274 EXECUTIVE DRIVE,,TROY,48083,4530,USA,MI,RON,,DOBREFF,,274 EXECUTIVE DRIVE,,TROY,48083,4530,USA,MI,RON,,DOBREFF,,274 EXECUTIVE DRIVE,,TROY,48083,4530,USA,MI,LISA,,KINGSLEY,,274 EXECUTIVE DRIVE,,TROY,48083,4530,USA,MI,RON,,DOBREFF,,274 EXECUTIVE DRIVE,,TROY,48083,4530,USA,MI,0000,,N,,0000,,,0000,,E&Y
,C11DLLNQF2C7,,,7F3M6,,A,Z2,2015-07-29,2025-04-24,2024-04-26,2024-04-26,HARRISON COUNTY FISCAL COURT,,,,111 S MAIN ST,,CYNTHIANA,KY,41031,1276,USA,04,,1794-07-01,0630,,2A,,,0002,12~C7,921130,0005,921130N~921190N~922190N~924110N~926110N,0000,,N,,111 S MAIN ST STE 201,,CYNTHIANA,41031,1277,USA,KY,JASON,,MARSHALL,,111 S MAIN ST,,CYNTHIANA,41031,,USA,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MELODY,L.,MCCLURE,,"111 S. MAIN ST., STE 201",,CYNTHIANA,41031,,USA,KY,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C11DUJTHALU9,,,7T2Y6,,A,Z2,2017-02-14,2025-10-07,2024-10-09,2024-10-09,OMEGA FARM SUPPLY INC,,OMEGA FARM SUPPLY,1,1514 GEORGIA AVE,,OMEGA,GA,31775,3181,USA,08,,1972-12-11,0831,www.omegafarmsupply.com,2L,GA,USA,0001,2X,444240,0006,111910N~111920N~111992N~111998N~115111Y~444240Y,0000,,Y,,1514 GEORGIA AVE,,OMEGA,31775,3181,USA,GA,LEE,,POWELL,MANAGER,1514 GEORGIA AVENUE,,OMEGA,31775,,USA,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VICKI,,BENNETT,SECRETARY,1514 GEORGIA AVENUE,,OMEGA,31775,,USA,GA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C11DYQR1JG55,,,8WMN9,,A,Z1,2021-03-05,2025-12-24,2025-01-02,2024-12-26,SALAS & COMPANY LLC,CAMINO FINANCIAL,,,11600 SUNRISE VALLEY DR STE 180,,RESTON,VA,20191,1410,USA,11,,2014-05-22,1231,https://www.quantumlends.com/,2L,NY,USA,0003,2X~H2~LJ,,0000,,0000,,Y,,11600 SUNRISE VALLEY DR,STE 180,RESTON,20191,1410,USA,VA,YVETTE,V,SALAS,COMMUNITY DEVELOPMENT MANAGER,11600 SUNRISE VALLEY DRIVE,STE. 180,RESTON,20191,1410,USA,VA,QIANA,D,DANIEL,COMPLIANCE DIRECTOR,309 E 8TH STREET,STE. #601,LOS ANGELES,90014,,USA,CA,QIANA,D,DANIEL,COMPLIANCE DIRECTOR,309 E 8TH STREET,,LOS ANGELES,90014,,USA,CA,QIANA,D,DANIEL,COMPLIANCE DIRECTOR,309 E 8TH STREET,STE. 601,LOS ANGELES,90014,,USA,CA,QIANA,D,DANIEL,COMPLIANCE DIRECTOR,11600 SUNRISE VALLEY DRIVE,STE. 180,RESTON,20191,1410,USA,VA,YVETTE,V,SALAS,COMMUNITY DEVELOPMENT MANAGER,"309 E 8TH STREET, SUITE #601",,LOS ANGELES,90014,,USA,CA,0000,,N,,0000,,,0000,,E&Y
